"genus"	"species"	"latitude"	"longitude"	"source"
"Scleromystax"	"Scleromystax barbatus"	-24.6038894653	-48.2788887024	"splink"
"Scleromystax"	"Scleromystax barbatus"	-24.143611908	-46.7761116028	"splink"
"Scleromystax"	"Scleromystax barbatus"	-25.177778244	-48.3805541992	"splink"
"Scleromystax"	"Scleromystax barbatus"	-24.6324996948	-48.5625	"splink"
"Scleromystax"	"Scleromystax barbatus"	-23.8563888889	-46.3483333333	"splink"
"Scleromystax"	"Scleromystax barbatus"	-26.3741664886	-49.125	"splink"
"Scleromystax"	"Scleromystax barbatus"	-21.5	-42.5	"splink"
"Scleromystax"	"Scleromystax barbatus"	-25.2166671753	-48.2999992371	"splink"
"Scleromystax"	"Scleromystax barbatus"	-22.58	-43.3161111111	"splink"
"Scleromystax"	"Scleromystax barbatus"	-22.5727777778	-43.4183333333	"splink"
"Scleromystax"	"Scleromystax barbatus"	-22.6091666667	-43.5688888889	"splink"
"Scleromystax"	"Scleromystax barbatus"	-26.1966666667	-48.9216666667	"splink"
"Scleromystax"	"Scleromystax barbatus"	-27.4229972222	-48.7535611111	"splink"
"Scleromystax"	"Scleromystax prionotos"	-21.0786113739	-41.2338905334	"splink"
"Scleromystax"	"Scleromystax prionotos"	-16.6191666667	-39.5402777778	"splink"
"Scleromystax"	"Scleromystax prionotos"	-17.8558330536	-40.1713905334	"splink"
"Scleromystax"	"Scleromystax prionotos"	-16.7197227478	-39.4597206116	"splink"
"Scleromystax"	"Scleromystax prionotos"	-18.3099994659	-40.2413902283	"splink"
"Scleromystax"	"Scleromystax prionotos"	-17.8666667938	-40.0333328247	"splink"
"Scleromystax"	"Scleromystax prionotos"	-24.3163890839	-47.8527793884	"splink"
"Scleromystax"	"Scleromystax prionotos"	-22.05	-41.7166666667	"splink"
"Scleromystax"	"Scleromystax prionotos"	-17.5963897705	-39.649723053	"splink"
"Scleromystax"	"Scleromystax reisi"	-29.6475	-51.32	"splink"
"Scleromystax"	"Scleromystax reisi"	-29.7905555556	-50.8652777778	"splink"
"Scleromystax"	"Scleromystax reisi"	-29.7905555556	-50.8652777778	"splink"
"Scleromystax"	"Scleromystax reisi"	-29.7905555556	-50.8652777778	"splink"
"Scleromystax"	"Scleromystax salmacis"	-28.6333332062	-49.5	"splink"
"Scleromystax"	"Scleromystax salmacis"	-29.1702785492	-49.9802780151	"splink"
"Scleromystax"	"Scleromystax salmacis"	-27.5111103058	-48.4863891602	"splink"
"Scleromystax"	"Scleromystax salmacis"	-27.5086116791	-48.4925003052	"splink"
"Scleromystax"	"Scleromystax salmacis"	-29.1705551147	-49.981388092	"splink"
"Scleromystax"	"Scleromystax salmacis"	-27.4830555556	-48.4372222222	"splink"
"Scleromystax"	"Scleromystax salmacis"	-29.1705551147	-49.981388092	"splink"
"Scleromystax"	"Scleromystax salmacis"	-28.6333332062	-49.5	"splink"
"Scleromystax"	"Scleromystax salmacis"	-27.6708333333	-48.7211111111	"splink"
"Scleromystax"	"Scleromystax sp."	-22.3522224426	-42.3025016785	"splink"
"Aspidoras"	"Aspidoras fuscoguttatus"	-19.851111	-51.567778	"splink"
"Aspidoras"	"Aspidoras fuscoguttatus"	-20.211944	-50.5025	"splink"
"Aspidoras"	"Aspidoras mephisto"	-14.084722	-46.385278	"splink"
"Callichthys"	"Callichthys callichthys"	-19.433333	-57.053056	"splink"
"Callichthys"	"Callichthys callichthys"	-19.055	-52.986111	"splink"
"Callichthys"	"Callichthys callichthys"	-21.685	-57.861944	"splink"
"Callichthys"	"Callichthys callichthys"	-19.936833	-55.324389	"splink"
"Callichthys"	"Callichthys callichthys"	-21	-55.203611	"splink"
"Callichthys"	"Callichthys callichthys"	-19.576944	-57.011667	"splink"
"Callichthys"	"Callichthys callichthys"	-20.543611	-56.577778	"splink"
"Callichthys"	"Callichthys callichthys"	-10.6325	-36.883056	"splink"
"Callichthys"	"Callichthys callichthys"	-20.457389	-55.499444	"splink"
"Callichthys"	"Callichthys callichthys"	-21.36833	-57.70944	"splink"
"Corydoras"	"Corydoras"	-20.492028	-54.588611	"splink"
"Corydoras"	"Corydoras"	-19.936833	-55.324389	"splink"
"Corydoras"	"Corydoras"	-19.141944	-56.794167	"splink"
"Corydoras"	"Corydoras"	-21.798611	-57.576667	"splink"
"Corydoras"	"Corydoras"	0.271944	-66.639167	"splink"
"Corydoras"	"Corydoras"	-19.862517	-55.271106	"splink"
"Corydoras"	"Corydoras"	-19.936833	-55.324389	"splink"
"Corydoras"	"Corydoras aeneus"	-19.433333	-57.053056	"splink"
"Corydoras"	"Corydoras aeneus"	-20.683333	-56.786111	"splink"
"Corydoras"	"Corydoras aeneus"	-19.942222	-55.245833	"splink"
"Corydoras"	"Corydoras aeneus"	-20.54	-54.273889	"splink"
"Corydoras"	"Corydoras aeneus"	-19.291111	-51.065833	"splink"
"Corydoras"	"Corydoras aeneus"	-19.585278	-51.955556	"splink"
"Corydoras"	"Corydoras aeneus"	-19.291111	-51.065833	"splink"
"Corydoras"	"Corydoras aeneus"	-21.61075	-54.537778	"splink"
"Corydoras"	"Corydoras aeneus"	-20.405778	-52.624944	"splink"
"Corydoras"	"Corydoras aeneus"	-20.705881	-51.756539	"splink"
"Corydoras"	"Corydoras aeneus"	-20.374139	-52.602333	"splink"
"Corydoras"	"Corydoras aeneus"	-21.204444	-56.3559	"splink"
"Corydoras"	"Corydoras aeneus"	-19.936833	-55.324389	"splink"
"Corydoras"	"Corydoras aeneus"	-22.2325	-54.791944	"splink"
"Corydoras"	"Corydoras aeneus"	-22.204722	-53.454722	"splink"
"Corydoras"	"Corydoras aeneus"	-21.197778	-56.4	"splink"
"Corydoras"	"Corydoras aeneus"	-20.211944	-50.5025	"splink"
"Corydoras"	"Corydoras aeneus"	-20.504444	-54.616944	"splink"
"Corydoras"	"Corydoras aeneus"	-20.490556	-56.605278	"splink"
"Corydoras"	"Corydoras aeneus"	-21.496389	-57.545	"splink"
"Corydoras"	"Corydoras aeneus"	-19.85417	-56.98722	"splink"
"Corydoras"	"Corydoras aeneus"	-19.936833	-55.324389	"splink"
"Corydoras"	"Corydoras aeneus"	-20.029339	-55.262156	"splink"
"Corydoras"	"Corydoras arcuatus"	-7.52083	-72.89694	"splink"
"Corydoras"	"Corydoras areio"	-19.936389	-55.324444	"splink"
"Corydoras"	"Corydoras areio"	-19.936389	-55.324444	"splink"
"Corydoras"	"Corydoras areio"	-16.477222	-56.172694	"splink"
"Corydoras"	"Corydoras areio"	-20.004167	-55.348164	"splink"
"Corydoras"	"Corydoras areio"	-20.004167	-55.348164	"splink"
"Corydoras"	"Corydoras areio"	-20.029339	-55.262156	"splink"
"Corydoras"	"Corydoras areio"	-19.862517	-55.271106	"splink"
"Corydoras"	"Corydoras areio"	-19.4	-57.033333	"splink"
"Corydoras"	"Corydoras aurofrenatus"	-21.496389	-57.545	"splink"
"Corydoras"	"Corydoras aurofrenatus"	-21.35639	-57.6125	"splink"
"Corydoras"	"Corydoras benattii"	-13.514444	-53.092778	"splink"
"Corydoras"	"Corydoras benattii"	-9.94889	-55.03583	"splink"
"Corydoras"	"Corydoras britskii"	-19.637222	-55.354444	"splink"
"Corydoras"	"Corydoras britskii"	-19.576944	-57.011667	"splink"
"Corydoras"	"Corydoras britskii"	-19.576111	-57.012778	"splink"
"Corydoras"	"Corydoras brittoi"	-9.374167	-60.049972	"splink"
"Corydoras"	"Corydoras eversi"	-15.886111	-51.692778	"splink"
"Corydoras"	"Corydoras froehlichi"	-27.5863895416	-51.4025001526	"splink"
"Corydoras"	"Corydoras guapore"	-15.0125	-59.959444	"splink"
"Corydoras"	"Corydoras hastatus"	-19.637222	-55.354444	"splink"
"Corydoras"	"Corydoras hastatus"	-19.576111	-57.012778	"splink"
"Corydoras"	"Corydoras hastatus"	-19.576111	-57.012778	"splink"
"Corydoras"	"Corydoras hastatus"	-16.476583	-56.172722	"splink"
"Corydoras"	"Corydoras hastatus"	-19.576111	-57.012778	"splink"
"Corydoras"	"Corydoras hastatus"	-16.476583	-56.172722	"splink"
"Corydoras"	"Corydoras hastatus"	-22.141389	-57.290278	"splink"
"Corydoras"	"Corydoras hastatus"	-19.577222	-57.019167	"splink"
"Corydoras"	"Corydoras hastatus"	-19.575278	-57.014167	"splink"
"Corydoras"	"Corydoras hastatus"	-19.573889	-57.021111	"splink"
"Corydoras"	"Corydoras hastatus"	-19.575278	-57.014167	"splink"
"Corydoras"	"Corydoras hastatus"	-19.577778	-57.019722	"splink"
"Corydoras"	"Corydoras hastatus"	-19.575278	-57.021111	"splink"
"Corydoras"	"Corydoras hastatus"	-19.68389	-57.03167	"splink"
"Corydoras"	"Corydoras hastatus"	-19.68389	-57.03167	"splink"
"Corydoras"	"Corydoras knaacki"	-12.912889	-70.177056	"splink"
"Corydoras"	"Corydoras pantanalensis"	-19.609444	-56.979167	"splink"
"Corydoras"	"Corydoras pantanalensis"	-19.525833	-57.040556	"splink"
"Corydoras"	"Corydoras pantanalensis"	-19.609444	-56.979167	"splink"
"Corydoras"	"Corydoras pantanalensis"	-19.435	-57.05278	"splink"
"Corydoras"	"Corydoras pavanelliae"	-9.113167	-60.420583	"splink"
"Corydoras"	"Corydoras polystictus"	-19.433333	-57.053056	"splink"
"Corydoras"	"Corydoras polystictus"	-19.609444	-56.979167	"splink"
"Corydoras"	"Corydoras polystictus"	-19.541111	-57.039722	"splink"
"Corydoras"	"Corydoras polystictus"	-19.9225	-54.892222	"splink"
"Hoplosternum"	"Hoplosternum littorale"	-19.576944	-57.011667	"splink"
"Hoplosternum"	"Hoplosternum littorale"	-19.942222	-55.245833	"splink"
"Hoplosternum"	"Hoplosternum littorale"	-19.609444	-56.979167	"splink"
"Hoplosternum"	"Hoplosternum littorale"	-19.576944	-57.011667	"splink"
"Hoplosternum"	"Hoplosternum littorale"	-19.576111	-57.012778	"splink"
"Lepthoplosternum"	"Lepthoplosternum pectorale"	-19.576111	-57.012778	"splink"
"Lepthoplosternum"	"Lepthoplosternum pectorale"	-19.541111	-57.039722	"splink"
"Lepthoplosternum"	"Lepthoplosternum pectorale"	-16.562833	-56.223611	"splink"
"Lepthoplosternum"	"Lepthoplosternum pectorale"	-16.252194	-55.788917	"splink"
"Lepthoplosternum"	"Lepthoplosternum pectorale"	-19.576944	-57.011667	"splink"
"Lepthoplosternum"	"Lepthoplosternum pectorale"	-19.576111	-57.012778	"splink"
"Lepthoplosternum"	"Lepthoplosternum pectorale"	-19.68389	-57.03167	"splink"
"Megalechis"	"Megalechis thoracata"	-19.343889	-57.052778	"splink"
"Megalechis"	"Megalechis thoracata"	-19.402222	-54.540278	"splink"
"Megalechis"	"Megalechis thoracata"	-19.409444	-54.488333	"splink"
"Megalechis"	"Megalechis thoracata"	-19.402222	-54.540278	"splink"
"Megalechis"	"Megalechis thoracata"	-19.402222	-54.540278	"splink"
"Megalechis"	"Megalechis thoracata"	-16.476583	-56.172722	"splink"
"Callichthys"	"Callichthys"	-1.7583333333	-52.175	"splink"
"Callichthys"	"Callichthys adspersus"	-3.4083333333	-62.6416666667	"splink"
"Callichthys"	"Callichthys adspersus"	-4.2416666667	-69.7416666667	"splink"
"Callichthys"	"Callichthys adspersus"	-4.2416666667	-69.7416666667	"splink"
"Callichthys"	"Callichthys adspersus"	-1.7583333333	-52.175	"splink"
"Callichthys"	"Callichthys asper"	-3.2083333333	-60.0916666667	"splink"
"Callichthys"	"Callichthys callichthys"	-22.275	-42.7583333333	"splink"
"Callichthys"	"Callichthys callichthys"	-8.1083333333	-34.8916666667	"splink"
"Callichthys"	"Callichthys callichthys"	-8.1083333333	-34.8916666667	"splink"
"Callichthys"	"Callichthys callichthys"	-2.6416666667	-56.7583333333	"splink"
"Callichthys"	"Callichthys callichthys"	-12.975	-38.4916666667	"splink"
"Callichthys"	"Callichthys callichthys"	-22.8916666667	-43.2916666667	"splink"
"Callichthys"	"Callichthys callichthys"	-22.275	-42.7583333333	"splink"
"Callichthys"	"Callichthys callichthys"	-22.5416666667	-43.7416666667	"splink"
"Callichthys"	"Callichthys callichthys"	-12.975	-38.4916666667	"splink"
"Callichthys"	"Callichthys callichthys"	-16.425	-39.125	"splink"
"Callichthys"	"Callichthys callichthys"	-2.8916666667	-58.3583333333	"splink"
"Callichthys"	"Callichthys callichthys"	-1.4583333333	-48.4916666667	"splink"
"Callichthys"	"Callichthys callichthys"	-22.8916666667	-43.2916666667	"splink"
"Callichthys"	"Callichthys callichthys"	-20.0416666667	-43.8416666667	"splink"
"Callichthys"	"Callichthys callichthys"	-10	-55	"splink"
"Callichthys"	"Callichthys callichthys"	-10	-55	"splink"
"Callichthys"	"Callichthys callichthys"	-10	-55	"splink"
"Callichthys"	"Callichthys callichthys"	-1.4583333333	-48.4916666667	"splink"
"Callichthys"	"Callichthys littoralis"	-1.425	-51.6083333333	"splink"
"Corydoras"	"Corydoras"	-1.168748	-47.468598	"splink"
"Corydoras"	"Corydoras"	-3.425	-61.3583333333	"splink"
"Corydoras"	"Corydoras aeneus"	-1.168748	-47.468598	"splink"
"Corydoras"	"Corydoras agassizii"	-3.182237	-59.983393	"splink"
"Corydoras"	"Corydoras barbatus"	-22.921803	-44.323972	"splink"
"Corydoras"	"Corydoras elegans"	-3.4083333333	-62.6416666667	"splink"
"Corydoras"	"Corydoras elegans"	-3.4083333333	-62.6416666667	"splink"
"Corydoras"	"Corydoras elegans"	-3.4083333333	-62.6416666667	"splink"
"Corydoras"	"Corydoras elegans"	-3.4083333333	-62.6416666667	"splink"
"Corydoras"	"Corydoras elegans"	-3.182237	-59.983393	"splink"
"Corydoras"	"Corydoras elegans"	-3.4083333333	-62.6416666667	"splink"
"Corydoras"	"Corydoras eques"	-1.168748	-47.468598	"splink"
"Corydoras"	"Corydoras eques"	-3.4083333333	-62.6416666667	"splink"
"Corydoras"	"Corydoras eques"	-3.4083333333	-62.6416666667	"splink"
"Corydoras"	"Corydoras eques"	-3.4083333333	-62.6416666667	"splink"
"Corydoras"	"Corydoras eques"	-3.4083333333	-62.6416666667	"splink"
"Corydoras"	"Corydoras hastatus"	-2.6416666667	-56.7583333333	"splink"
"Corydoras"	"Corydoras hastatus"	-3.213244	-59.792044	"splink"
"Corydoras"	"Corydoras hastatus"	-3.213244	-59.792044	"splink"
"Corydoras"	"Corydoras hastatus"	-2.6416666667	-56.7583333333	"splink"
"Corydoras"	"Corydoras melanistius brevirostris"	-3.182237	-59.983393	"splink"
"Corydoras"	"Corydoras nattereri"	-22.275	-42.7583333333	"splink"
"Corydoras"	"Corydoras nattereri"	-22.275	-42.7583333333	"splink"
"Corydoras"	"Corydoras nattereri"	-19.625	-39.825	"splink"
"Dianema"	"Dianema longibarbis"	-3.213244	-59.792044	"splink"
"Dianema"	"Dianema longibarbis"	-4.2416666667	-69.7416666667	"splink"
"Dianema"	"Dianema urostriata"	-1.168748	-47.468598	"splink"
"Hoplosternum"	"Hoplosternum littorale"	-1.1916666667	-48.7583333333	"splink"
"Hoplosternum"	"Hoplosternum littorale"	-1.2583333333	-48.425	"splink"
"Hoplosternum"	"Hoplosternum littorale"	-3.213244	-59.792044	"splink"
"Hoplosternum"	"Hoplosternum littorale"	-3.213244	-59.792044	"splink"
"Hoplosternum"	"Hoplosternum littorale"	-3.213244	-59.792044	"splink"
"Hoplosternum"	"Hoplosternum littorale"	-2.6416666667	-56.7583333333	"splink"
"Hoplosternum"	"Hoplosternum littorale"	-1.425	-51.6083333333	"splink"
"Hoplosternum"	"Hoplosternum littorale"	-2.6416666667	-56.7583333333	"splink"
"Hoplosternum"	"Hoplosternum littorale"	-2.4416666667	-54.6916666667	"splink"
"Hoplosternum"	"Hoplosternum littorale"	-4.2416666667	-69.7416666667	"splink"
"Hoplosternum"	"Hoplosternum littorale"	-2.4416666667	-54.6916666667	"splink"
"Hoplosternum"	"Hoplosternum littorale"	-2.4416666667	-54.6916666667	"splink"
"Hoplosternum"	"Hoplosternum littorale"	-2.8916666667	-58.3583333333	"splink"
"Hoplosternum"	"Hoplosternum littorale"	-1.4583333333	-48.4916666667	"splink"
"Hoplosternum"	"Hoplosternum littorale"	-1.4583333333	-48.4916666667	"splink"
"Hoplosternum"	"Hoplosternum littorale"	-1.7583333333	-52.175	"splink"
"Hoplosternum"	"Hoplosternum littorale"	-2.4416666667	-54.6916666667	"splink"
"Hoplosternum"	"Hoplosternum littorale"	-1.7583333333	-52.175	"splink"
"Hoplosternum"	"Hoplosternum littorale"	0	-49.175	"splink"
"Hoplosternum"	"Hoplosternum littorale"	-2.417571	-54.704339	"splink"
"Hoplosternum"	"Hoplosternum littorale"	-2.417571	-54.704339	"splink"
"Hoplosternum"	"Hoplosternum longifile"	-8.1083333333	-34.8916666667	"splink"
"Hoplosternum"	"Hoplosternum pectoralis"	-2.4416666667	-54.6916666667	"splink"
"Hoplosternum"	"Hoplosternum pectoralis"	-2.4416666667	-54.6916666667	"splink"
"Hoplosternum"	"Hoplosternum pectoralis"	-22.8916666667	-43.2916666667	"splink"
"Hoplosternum"	"Hoplosternum pectoralis"	-1.1916666667	-48.7583333333	"splink"
"Hoplosternum"	"Hoplosternum thoracatum"	-1.2583333333	-48.425	"splink"
"Hoplosternum"	"Hoplosternum thoracatum"	-1.1916666667	-48.7583333333	"splink"
"Hoplosternum"	"Hoplosternum thoracatum"	-2.6416666667	-56.7583333333	"splink"
"Hoplosternum"	"Hoplosternum thoracatum"	-1.425	-51.6083333333	"splink"
"Hoplosternum"	"Hoplosternum thoracatum"	-1.7583333333	-52.175	"splink"
"Hoplosternum"	"Hoplosternum thoracatum"	-3.2083333333	-60.0916666667	"splink"
"Hoplosternum"	"Hoplosternum thoracatum"	-1.425	-51.6083333333	"splink"
"Hoplosternum"	"Hoplosternum thoracatum"	-1.875	-55.5083333333	"splink"
"Hoplosternum"	"Hoplosternum thoracatum"	-2.8916666667	-58.3583333333	"splink"
"Hoplosternum"	"Hoplosternum thoracatum"	-3.775	-58.5583333333	"splink"
"Hoplosternum"	"Hoplosternum thoracatum"	-3.2083333333	-60.0916666667	"splink"
"Hoplosternum"	"Hoplosternum thoracatum"	-3.4083333333	-64.7583333333	"splink"
"Hoplosternum"	"Hoplosternum thoracatum"	-2.4416666667	-54.6916666667	"splink"
"Hoplosternum"	"Hoplosternum thoracatum"	-1.7583333333	-52.175	"splink"
"Hoplosternum"	"Hoplosternum thoracatum"	-3.2416666667	-60.075	"splink"
"Hoplosternum"	"Hoplosternum thoracatum"	-1.4583333333	-48.4916666667	"splink"
"Hoplosternum"	"Hoplosternum thoracatum"	-1.4583333333	-48.4916666667	"splink"
"Hoplosternum"	"Hoplosternum thoracatum"	-3.2083333333	-60.0916666667	"splink"
"Megalechis"	"Megalechis personata"	-1.4583333333	-48.4916666667	"splink"
"Megalechis"	"Megalechis thoracata"	-8.067071	-34.862262	"splink"
"Megalechis"	"Megalechis thoracata"	-2.8916666667	-58.3583333333	"splink"
"Megalechis"	"Megalechis thoracata"	-3.4083333333	-62.6416666667	"splink"
"Megalechis"	"Megalechis thoracata"	-3.2083333333	-60.0916666667	"splink"
"Megalechis"	"Megalechis thoracata"	-4.2416666667	-69.7416666667	"splink"
"Megalechis"	"Megalechis thoracata"	-3.4083333333	-62.6416666667	"splink"
"Megalechis"	"Megalechis thoracata"	-2.6416666667	-56.7583333333	"splink"
"Megalechis"	"Megalechis thoracata"	-3.2416666667	-60.075	"splink"
"Aspidoras"	"Aspidoras fuscoguttatus"	-20.82	-49.369722	"splink"
"Aspidoras"	"Aspidoras fuscoguttatus"	-20.82	-49.369722	"splink"
"Aspidoras"	"Aspidoras fuscoguttatus"	-20.82	-49.369722	"splink"
"Aspidoras"	"Aspidoras sp."	-17.723611	-53.261389	"splink"
"Aspidoras"	"Aspidoras sp."	-17.730556	-53.283611	"splink"
"Aspidoras"	"Aspidoras sp."	-11.05	-48.75	"splink"
"Aspidoras"	"Aspidoras sp."	-11.05	-48.75	"splink"
"Aspidoras"	"Aspidoras sp."	-11.05	-48.75	"splink"
"Aspidoras"	"Aspidoras sp."	-11.05	-48.75	"splink"
"Aspidoras"	"Aspidoras sp."	-11.05	-48.75	"splink"
"Aspidoras"	"Aspidoras sp."	-11.05	-48.75	"splink"
"Aspidoras"	"Aspidoras sp."	-11.05	-48.75	"splink"
"Aspidoras"	"Aspidoras sp."	-14.766667	-49.566667	"splink"
"Aspidoras"	"Aspidoras velites"	-17.723611	-53.261389	"splink"
"Aspidoras"	"Aspidoras velites"	-17.730556	-53.283611	"splink"
"Callichthys"	"Callichthys callichthys"	-12.976111	-55.923056	"splink"
"Callichthys"	"Callichthys callichthys"	-23.377778	-46.021389	"splink"
"Callichthys"	"Callichthys callichthys"	-0.998611	-47.115278	"splink"
"Callichthys"	"Callichthys callichthys"	-0.968056	-47.079444	"splink"
"Callichthys"	"Callichthys callichthys"	-7.616111	-72.686111	"splink"
"Callichthys"	"Callichthys callichthys"	-7.616111	-72.686111	"splink"
"Callichthys"	"Callichthys callichthys"	-19.391389	-40.072222	"splink"
"Callichthys"	"Callichthys callichthys"	-23.08	-46.95	"splink"
"Callichthys"	"Callichthys callichthys"	-20.0875	-44.283889	"splink"
"Callichthys"	"Callichthys callichthys"	-3.266667	-52.216667	"splink"
"Callichthys"	"Callichthys callichthys"	-16.25	-56.616667	"splink"
"Callichthys"	"Callichthys callichthys"	-5.542778	-50.666389	"splink"
"Callichthys"	"Callichthys cf. callichthys"	-8.983333	-72.716667	"splink"
"Corydoras"	"Corydoras adolfoi"	-0.008611	-66.088333	"splink"
"Corydoras"	"Corydoras adolfoi"	0.077778	-66.825833	"splink"
"Corydoras"	"Corydoras aeneus"	-25.319167	-48.659167	"splink"
"Corydoras"	"Corydoras aeneus"	-22.833333	-48.416667	"splink"
"Corydoras"	"Corydoras aeneus"	-22.420278	-48.159722	"splink"
"Corydoras"	"Corydoras aeneus"	-22.7	-47.633333	"splink"
"Corydoras"	"Corydoras aeneus"	-22.922222	-48.5	"splink"
"Corydoras"	"Corydoras aeneus"	-22.88	-48.439722	"splink"
"Corydoras"	"Corydoras aeneus"	-22.88	-48.439722	"splink"
"Corydoras"	"Corydoras aeneus"	-21.583333	-47.783333	"splink"
"Corydoras"	"Corydoras aeneus"	-22.266667	-47.85	"splink"
"Corydoras"	"Corydoras aff. aeneus"	-5.542778	-50.666389	"splink"
"Corydoras"	"Corydoras ambiacus"	-4.312778	-70.266944	"splink"
"Corydoras"	"Corydoras ambiacus"	-4.416944	-70.143611	"splink"
"Corydoras"	"Corydoras ambiacus"	-4.377222	-70.195556	"splink"
"Corydoras"	"Corydoras arcuatus"	-7.594722	-72.754444	"splink"
"Corydoras"	"Corydoras arcuatus"	-7.520833	-72.896944	"splink"
"Corydoras"	"Corydoras arcuatus"	-7.467222	-72.960556	"splink"
"Corydoras"	"Corydoras arcuatus"	-7.594722	-72.754444	"splink"
"Corydoras"	"Corydoras arcuatus"	-7.594722	-72.754444	"splink"
"Corydoras"	"Corydoras arcuatus"	-7.581389	-72.759722	"splink"
"Corydoras"	"Corydoras arcuatus"	-7.581389	-72.759722	"splink"
"Corydoras"	"Corydoras arcuatus"	-7.294383	-72.64335	"splink"
"Corydoras"	"Corydoras arcuatus"	-4.312778	-70.266944	"splink"
"Corydoras"	"Corydoras armatus"	-4.353056	-70.228889	"splink"
"Corydoras"	"Corydoras atropersonatus"	-3.883333	-73.45	"splink"
"Corydoras"	"Corydoras britskii"	-16.5	-56.75	"splink"
"Corydoras"	"Corydoras britskii"	-16.25	-56.616667	"splink"
"Corydoras"	"Corydoras burgessi"	-0.137222	-67.085833	"splink"
"Corydoras"	"Corydoras cf. aeneus"	-0.947222	-47.074167	"splink"
"Corydoras"	"Corydoras cf. aeneus"	-0.960556	-47.087222	"splink"
"Corydoras"	"Corydoras cf. aeneus"	-0.998611	-47.115278	"splink"
"Corydoras"	"Corydoras cf. aeneus"	-0.968056	-47.079444	"splink"
"Corydoras"	"Corydoras cf. aeneus"	-1.025	-47.107778	"splink"
"Corydoras"	"Corydoras cf. aeneus"	-1.025	-47.107778	"splink"
"Corydoras"	"Corydoras cf. amapaensis"	0.697778	-51.890278	"splink"
"Corydoras"	"Corydoras cf. guianensis"	-10.166667	-54.833333	"splink"
"Corydoras"	"Corydoras cf. melanistius"	0.697778	-51.890278	"splink"
"Corydoras"	"Corydoras cf. melanistius"	2.161111	-50.9225	"splink"
"Corydoras"	"Corydoras cf. polystictus"	-16.466667	-56.683333	"splink"
"Corydoras"	"Corydoras cf. rabauti"	-10.165	-59.456944	"splink"
"Corydoras"	"Corydoras cf. treitlii"	-0.998611	-47.115278	"splink"
"Corydoras"	"Corydoras cf. treitlii"	-1.025	-47.107778	"splink"
"Corydoras"	"Corydoras cf. trilineatus"	-9.787778	-65.795833	"splink"
"Corydoras"	"Corydoras desana"	0.077222	-69.690833	"splink"
"Corydoras"	"Corydoras desana"	0.066667	-69.7	"splink"
"Corydoras"	"Corydoras elegans"	-4.443611	-70.236389	"splink"
"Corydoras"	"Corydoras elegans"	-4.416944	-70.143611	"splink"
"Corydoras"	"Corydoras ephippifer"	3.016111	-51.453889	"splink"
"Corydoras"	"Corydoras ephippifer"	0.697778	-51.890278	"splink"
"Corydoras"	"Corydoras flaveolus"	-22.922222	-48.5	"splink"
"Corydoras"	"Corydoras flaveolus"	-22.88	-48.439722	"splink"
"Corydoras"	"Corydoras flaveolus"	-22.88	-48.439722	"splink"
"Corydoras"	"Corydoras flaveolus"	-22.88	-48.439722	"splink"
"Corydoras"	"Corydoras griseus"	5.432222	-59.523056	"splink"
"Corydoras"	"Corydoras griseus"	5.396667	-59.533333	"splink"
"Corydoras"	"Corydoras gryphus"	-25.516667	-54.633333	"splink"
"Corydoras"	"Corydoras hastatus"	-16.416667	-56.666667	"splink"
"Corydoras"	"Corydoras hastatus"	-16.5	-56.75	"splink"
"Corydoras"	"Corydoras hastatus"	-16.55	-56.7	"splink"
"Corydoras"	"Corydoras hastatus"	-16.583333	-56.75	"splink"
"Corydoras"	"Corydoras hastatus"	-16.5	-56.75	"splink"
"Corydoras"	"Corydoras hastatus"	-16.508333	-56.383333	"splink"
"Corydoras"	"Corydoras hastatus"	-16.466667	-56.683333	"splink"
"Corydoras"	"Corydoras hastatus"	-16.75	-56.85	"splink"
"Corydoras"	"Corydoras hastatus"	-2.1875	-55.035833	"splink"
"Corydoras"	"Corydoras hastatus"	-2.106111	-55.171389	"splink"
"Corydoras"	"Corydoras imitator"	-0.008611	-66.088333	"splink"
"Corydoras"	"Corydoras julii"	-5.595833	-50.458611	"splink"
"Corydoras"	"Corydoras julii"	-1.200278	-47.551389	"splink"
"Corydoras"	"Corydoras julii"	-1.224444	-47.547222	"splink"
"Corydoras"	"Corydoras julii"	-1.226389	-47.547222	"splink"
"Corydoras"	"Corydoras julii"	-5.668611	-50.313611	"splink"
"Corydoras"	"Corydoras julii"	-5.674444	-50.3225	"splink"
"Corydoras"	"Corydoras leopardus"	-7.467222	-72.960556	"splink"
"Corydoras"	"Corydoras leopardus"	-7.294383	-72.64335	"splink"
"Corydoras"	"Corydoras leopardus"	-4.377222	-70.195556	"splink"
"Corydoras"	"Corydoras leucomelas"	-4.312778	-70.266944	"splink"
"Corydoras"	"Corydoras leucomelas"	-4.443611	-70.236389	"splink"
"Corydoras"	"Corydoras leucomelas"	-4.377222	-70.195556	"splink"
"Corydoras"	"Corydoras multimaculatus"	-15.494167	-44.758056	"splink"
"Corydoras"	"Corydoras ortegai"	-2.861389	-71.410556	"splink"
"Corydoras"	"Corydoras paleatus"	-22.420278	-48.159722	"splink"
"Corydoras"	"Corydoras paleatus"	-22.420278	-48.159722	"splink"
"Corydoras"	"Corydoras paleatus"	-22.420278	-48.159722	"splink"
"Corydoras"	"Corydoras paleatus"	-22.420278	-48.159722	"splink"
