datelastmodified	institutioncode	collectioncode	catalognumber	scientificname	basisofrecord	kingdom	phylum	class	ordem	family	genus	species	subspecies	scientificnameauthor	identifiedby	yearidentified	monthidentified	dayidentified	typestatus	collectornumber	fieldnumber	collector	yearcollected	monthcollected	daycollected	julianday	timeofday	continentocean	country	stateprovince	county	locality	longitude	latitude	longitude_mun	latitude_mun	coordinateprecision	boundingbox	minimumelevation	maximumelevation	minimumdepth	maximumdepth	sex	preparationtype	individualcount	previouscatalognumber	relationshiptype	relatedcatalogitem	notes	barcode
"2015-09-01 10:59:28-03"	ANSP	ANSP-ICHTHYOLOGY	195270	"Callichthys callichthys"	S	Animalia	Chordata	Actinopteri	Siluriformes	Callichthyidae	Callichthys	callichthys			"M.H. Sabaj, 2014"						iXIN14-EXP2-39	"M.H. Sabaj Pérez, L. Rapp Py-Daniel, R. Ribeiro de Oliveira, M. Arce, A.P. Gonçalves, D.B. Fitzgerald, R. Robles, D.R.G. Ribeiro & fishermen D. Rodrigues da Costa (Ronca), N. da Silva Balao (Nelson), R. Costa Silva (Quinha) & A. Silva de Oliveira (Tonho)."							Brazil	Pará	Altamira	"small spring fed creek, right bank trib rio Xingu (middle Volta Grande), ca. 2.1 km north (downstream) of mouth of rio Bacajái, ca. 62.5 km southeast (downstream) of Altamira."	-51.763694	-3.558111										"dip nets, bait traps [1 alc; 0 sk; 0 c&s]"	1				"Identif.Remarks: tissue sample: t2485 (ANSP)"	ANSP195270
"2015-09-01 10:59:28-03"	ANSP	ANSP-ICHTHYOLOGY	21127	"Callichthys callichthys"	S	Animalia	Chordata	Actinopteri	Siluriformes	Callichthyidae	Callichthys	callichthys			H.W.Fowler						JO73-NAUTA	"Prof. James Orton, Coll. #1 - E. D. Cope coll."							Peru			"Nauta, on the Marañon at the mouth of the Ucayale."	-73.460976	-4.445262										"[22 alc; 0 sk; 0 c&s]"	22	"ANSP 21127-48"			"Identif.Remarks: Originally ANSP 21127-21151; separated. [Jar labels indicate different localities.] Location Remarks: COORDS BY NEODAT (KAS/#3048). Georef.Remarks: The locality is in Peru and not in Ecuador. The name of the rio is Ucayali instead of Ucayale."	ANSP021127
"2015-09-01 10:59:28-03"	ANSP	ANSP-ICHTHYOLOGY	21149	"Callichthys callichthys"	S	Animalia	Chordata	Actinopteri	Siluriformes	Callichthyidae	Callichthys	callichthys			H.W.Fowler						JO73,77-NMU	"Prof. James Orton, Coll. #1 - E. D. Cope coll."							Ecuador			"Nauta, on the Marañon at the mouth of the Ucayale."	-73.460976	-4.445262										"[3 alc; 0 sk; 0 c&s]"	3	"ANSP 21149-51"			"Identif.Remarks: Originally ANSP 21127-21151; separated. [Jar label and catalog localities differ; mix-up in catalog numbers; check jars] Georef.Remarks: The locality is in Peru and not in Ecuador. The name of the rio is Ucayali instead of Ucayale."	ANSP021149
"2015-09-01 10:59:28-03"	ANSP	ANSP-ICHTHYOLOGY	21396	"Callichthys callichthys"	S	Animalia	Chordata	Actinopteri	Siluriformes	Callichthyidae	Callichthys	callichthys			H.W.Fowler						JO73-NMU	"Prof. James Orton, Coll. #1 - E. D. Cope coll."							Ecuador	Loreto		"Nauta, on the Marañon at the mouth of the Ucayale."	-73.573174	-4.513996										"[1 alc; 0 sk; 0 c&s]"	1	540				ANSP021396
"2015-09-01 10:59:28-03"	ANSP	ANSP-ICHTHYOLOGY	21538	"Callichthys callichthys"	S	Animalia	Chordata	Actinopteri	Siluriformes	Callichthyidae	Callichthys	callichthys			H.W.Fowler						JO73-NMU	"Prof. James Orton, Coll. #1 - E. D. Cope coll."							Ecuador	Loreto		"Nauta, on the Marañon at the mouth of the Ucayale."	-73.573174	-4.513996										"[1 alc; 0 sk; 0 c&s]"	1					ANSP021538
"2015-09-01 10:59:28-03"	ANSP	ANSP-ICHTHYOLOGY	21549	"Callichthys callichthys"	S	Animalia	Chordata	Actinopteri	Siluriformes	Callichthyidae	Callichthys	callichthys			H.W.Fowler						JO73,77-NMU	"Prof. James Orton, Coll. #1 - E. D. Cope coll."							Ecuador			"Nauta, on the Marañon at the mouth of the Ucayale."	-73.460976	-4.445262										"[3 alc; 0 sk; 0 c&s]"	3	"ANSP 21549-51"			"Georef.Remarks: The locality is in Peru and not in Ecuador. The name of the rio is Ucayali instead of Ucayale."	ANSP021549
"2015-09-01 11:48:06-03"	ANSP	ANSP-ICHTHYOLOGY	21768	"Callichthys callichthys"	S	Animalia	Chordata	Actinopteri	Siluriformes	Callichthyidae	Callichthys	callichthys			H.W.Fowler						HHS-RGS	"Herbert Huntingdon Smith"	1882						Brazil	"Rio Grande do Sul"		"Lagoa dos Patos basin."	0	0										"[1 alc; 0 sk; 0 c&s]"	1				"Location Remarks: E.D. Cope collection. Georef.Remarks: There is not enough information."	ANSP021768
"2015-09-01 11:48:06-03"	ANSP	ANSP-ICHTHYOLOGY	21777	"Callichthys callichthys"	S	Animalia	Chordata	Actinopteri	Siluriformes	Callichthyidae	Callichthys	callichthys			H.W.Fowler						HHS-RGS	"Herbert Huntingdon Smith"	1882						Brazil	"Rio Grande do Sul"		"Lagoa dos Patos basin."	0	0										"[4 alc; 0 sk; 0 c&s]"	4	"ANSP 21777-80"			"Location Remarks: E.D. Cope collection. Georef.Remarks: I believe that the text refers to Sao Jose, a neighborhood in the town of Cuiaba. I also believe that Chapada refers to Chapada dos Guimaraes. I don't have any certainty of what river or water system where the specimens collected."	ANSP021777
"2015-09-01 11:48:06-03"	ANSP	ANSP-ICHTHYOLOGY	39714	"Callichthys callichthys"	S	Animalia	Chordata	Actinopteri	Siluriformes	Callichthyidae	Callichthys	callichthys			H.W.Fowler						JO-RR	"J. Ogilvie"	1912						Guyana			"Rupununi River, British Guiana [date of collection 1911-1912]."	-59.349114	3.294876										"[1 alc; 0 sk; 0 c&s]"	1				"Location Remarks: Purchased Fall 1912; Ogilvie (pers. comm. in Fowler, 1914:229) indicated coordinates as 2-3°N, 50°20##W, however, longitude is in error as it places locality off coast of Brazil Georef.Remarks: Polygon covers Rupununi River, coordinaes placed at center of polygon."	ANSP039714
"2015-09-01 10:59:28-03"	ANSP	ANSP-ICHTHYOLOGY	53343	"Callichthys callichthys"	S	Animalia	Chordata	Actinopteri	Siluriformes	Callichthyidae	Callichthys	callichthys			H.W.Fowler						LW-S	"L. Wehekind [Barber Asphalt Company]"	1930						Trinidad/Tobago			"Trinidad; Sobo, at drain in cocoa field."	-61.616084	10.227901										"[15 alc; 0 sk; 0 c&s]"	15	"ANSP 53343-57"			"Location Remarks: See Fowler, 1931m, 1946a. Georef.Remarks: Sobo is a village - considered part of La Brea district. Shown on Google Streets (at small scales). Uncertainty includes vicinity of Sobo Village."	ANSP053343
"2015-09-01 10:59:28-03"	ANSP	ANSP-ICHTHYOLOGY	53358	"Callichthys callichthys"	S	Animalia	Chordata	Actinopteri	Siluriformes	Callichthyidae	Callichthys	callichthys			"H.W. Fowler"						LW-PL-7-8	"L. Wehekind [Barber Asphalt Company]"	1930	07	08		01:01		Venezuela			"Pitch Lake, Guanoco."	-62.936535	10.144665										"[7 alc; 0 sk; 0 c&s]"	7	"ANSP 53358-64"			"Identif.Remarks: small juveniles. Location Remarks: See Fowler, 1931m, 1946a. Georef.Remarks: Plotted as an approximate."	ANSP053358
"2015-09-01 10:59:28-03"	ANSP	ANSP-ICHTHYOLOGY	78105	"Callichthys callichthys"	S	Animalia	Chordata	Actinopteri	Siluriformes	Callichthyidae	Callichthys	callichthys			H.W.Fowler						HYR-PARANA	"Joseph Hyrtl Collection"							Brazil			Parana.	0	0										"[0 alc; 1 sk; 0 c&s]"	1	HYR.138,U.P.855			"Identif.Remarks: Original lists in Hyrtl-Cope Collection folder. Locality 'Probably Brazil'. Location Remarks: Purchased by E.D. Cope around 1865. Georef.Remarks: The description is too vague."	ANSP078105
"2015-09-01 10:59:28-03"	ANSP	ANSP-ICHTHYOLOGY	8317	"Callichthys callichthys"	S	Animalia	Chordata	Actinopteri	Siluriformes	Callichthyidae	Callichthys	callichthys			R.Reis,1989						FB-TRINIDAD	"Francis Bernard"							"Trinidad and Tobago"			Trinidad.	-61.381836	10.435179										"[1 alc; 0 sk; 0 c&s]"	1				"Identif.Remarks: Originally ANSP 8312-8317; ANSP 8317 separated. Georef.Remarks: Uncertainty includes Trinidad and waters in vicinity."	ANSP008317
"2015-09-01 10:59:28-03"	ANSP	ANSP-ICHTHYOLOGY	8329	"Callichthys callichthys"	S	Animalia	Chordata	Actinopteri	Siluriformes	Callichthyidae	Callichthys	callichthys			H.W.Fowler						K&H-SUR	"Drs. Keller & Constantine J. Hering"	1830						Surinam			Suriname.	0	0										"[4 alc; 0 sk; 0 c&s]"	4	"ANSP 8329-8332"				ANSP008329
"2015-09-01 10:59:28-03"	ANSP	ANSP-ICHTHYOLOGY	8333	"Callichthys callichthys"	S	Animalia	Chordata	Actinopteri	Siluriformes	Callichthyidae	Callichthys	callichthys			H.W.Fowler						JH-PEBAS	"John Hauxwell [correspondent at Pebas]"							Peru			"Pebas [originally cited as ##Eastern Equador##]"	-71.863359	-3.322622										"[2 alc; 0 sk; 0 c&s]"	2	"ANSP 8333-8334"			"Location Remarks: E.D. Cope collection. Georef.Remarks: Coordinates at Pebas"	ANSP008333
"2015-09-01 10:59:28-03"	ANSP	ANSP-ICHTHYOLOGY	8335	"Callichthys callichthys"	S	Animalia	Chordata	Actinopteri	Siluriformes	Callichthyidae	Callichthys	callichthys			H.W.Fowler						ORT-PEBAS	"Prof. James Orton"							Peru			Pebas.	-71.863359	-3.322622										"[3 alc; 0 sk; 0 c&s]"	3	"ANSP 8335-8337"			"Georef.Remarks: Coordinates at Pebas"	ANSP008335
"2015-09-01 10:59:28-03"	ANSP	ANSP-ICHTHYOLOGY	84633	"Callichthys callichthys"	S	Animalia	Chordata	Actinopteri	Siluriformes	Callichthyidae	Callichthys	callichthys			"W.G.Saul, 1979"						RMD26-P	"R. M. de Schauensee"	1926						Brazil	Para		"Para, Brazil."	-48.752498	-1.422543										"[1 alc; 0 sk; 0 c&s]"	1				"Georef.Remarks: ParÃ¡ refers to the name of the state and the river as well. There is not enough information to plot the locality with low uncertainty, but is safe to assume that the fishes were collected around the area of Belem. Belem constitute one of the ports of ent"	ANSP084633
"2015-09-01 10:59:28-03"	ANSP	ANSP-ICHTHYOLOGY	8318	"Callichthys melampterus"	S	Animalia	Chordata	Actinopteri	Siluriformes	Callichthyidae	Callichthys	melampterus			"E.D.Cope, 1872a:275"				Lectotype		JH-AR	"John Hauxwell"							Ecuador			"Ambyiacu River."	-72.273076	-3.252057										"[1 alc; 0 sk; 0 c&s]"	1				"Identif.Remarks: Lectotype designation by R.E.Reis, 1993. Fowler (1915a:232) listed 8318-8328 cotypes, = HOPLOSTERNUM (CATAPHRACTOPS) MELAMPTERUM (Cope). Location Remarks: E.D. Cope collection. Georef.Remarks: The name of the river is Ampiyacu, there is no specific about where in the river were the specimens collected so I plotted the locality embracing the length of the river."	ANSP008318
"2015-09-01 10:59:28-03"	ANSP	ANSP-ICHTHYOLOGY	8319	"Callichthys melampterus"	S	Animalia	Chordata	Actinopteri	Siluriformes	Callichthyidae	Callichthys	melampterus			"E.D.Cope, 1872a:275"				Paralectotypes		JH-AR	"John Hauxwell"							Ecuador			"Ambyiacu River."	-72.273076	-3.252057										"[6 alc; 0 sk; 0 c&s]"	6	"ANSP 8319-24"			"Identif.Remarks: Lectotype designation by Roberto Reis, 1993; these specimens not seen. Fowler (1915a:232) listed 8318-8328 cotypes, = HOPLOSTERNUM (CATAPHRACTOPS) MELAMPTERUM (Cope). Location Remarks: E.D. Cope collection. Georef.Remarks: The name of the river is Ampiyacu, there is no specific about where in the river were the specimens collected so I plotted the locality embracing the length of the river."	ANSP008319
"2015-09-01 10:59:28-03"	ANSP	ANSP-ICHTHYOLOGY	8325	"Callichthys melampterus"	S	Animalia	Chordata	Actinopteri	Siluriformes	Callichthyidae	Callichthys	melampterus			"E.D.Cope, 1872a:275"				Paralectotypes		JH-AR	"John Hauxwell"							Ecuador			"Ambyiacu River."	-72.273076	-3.252057										"[3 alc; 0 sk; 0 c&s]"	3	"ANSP 8325-27"			"Identif.Remarks: Lectotype designation and these specimens studied by Roberto Reis, 1993. Fowler (1915a:232) listed 8318-8328 cotypes, = HOPLOSTERNUM (CATAPHRACTOPS) MELAMPTERUM (Cope). Location Remarks: E.D. Cope collection. Georef.Remarks: The name of the river is Ampiyacu, there is no specific about where in the river were the specimens collected so I plotted the locality embracing the length of the river."	ANSP008325
"2015-09-01 10:59:28-03"	ANSP	ANSP-ICHTHYOLOGY	8328	"Callichthys melampterus"	S	Animalia	Chordata	Actinopteri	Siluriformes	Callichthyidae	Callichthys	melampterus			"E.D.Cope, 1872a:275"				Paralectotype		JH-AR	"John Hauxwell"							Ecuador			"Ambyiacu River."	-72.273076	-3.252057										"[0 alc; 0 sk; 1 c&s]"	1	"ANSP 8318-8328"			"Identif.Remarks: Lectotype designation and c&s by Roberto Reis, 1993. Fowler (1915a:232) listed 8318-8328 cotypes, = HOPLOSTERNUM (CATAPHRACTOPS) MELAMPTERUM (Cope). Location Remarks: E.D. Cope collection. Georef.Remarks: The name of the river is Ampiyacu, there is no specific about where in the river were the specimens collected so I plotted the locality embracing the length of the river."	ANSP008328
"2015-09-01 10:59:28-03"	ANSP	ANSP-ICHTHYOLOGY	162690	"Callichthys serralabium"	S	Animalia	Chordata	Actinopteri	Siluriformes	Callichthyidae	Callichthys	serralabium			"Lehmann & Reis, 2004:339"				Paratypes		V87-15	"B. Chernoff, W.G. Saul, J. Fernandez, O. Castillo, M.E. Antonio"							Venezuela	Amazonas		"Laguna Tonina (cut off), ca. 1.0 km from bank of Rio Orinoco, 1.0 km above La Esmeralda."	-65.523374	3.13453							0	2		"6m seine,dip nets [4 alc; 0 sk; 0 c&s]"	4				"Identif.Remarks: Originally 16; 3 specimens gifted to MCP, 1 specimen gifted to Univ. Nac. Columbia, Bogota; 8 specimens (non-paratypes) removed to ANSP 180503. Location Remarks: water-muddy/ turbid;bottom-mud,leaves,detritus;current-none. See FN."	ANSP162690
"2015-09-01 10:59:28-03"	ANSP	ANSP-ICHTHYOLOGY	180503	"Callichthys serralabrum"	S	Animalia	Chordata	Actinopteri	Siluriformes	Callichthyidae	Callichthys	serralabrum			"P.Lehmann & R,Reis, 2004"						V87-15	"B. Chernoff, W.G. Saul, J. Fernandez, O. Castillo, M.E. Antonio"							Venezuela	Amazonas		"Laguna Tonina (cut off), ca. 1.0 km from bank of Rio Orinoco, 1.0 km above La Esmeralda."	-65.523374	3.13453							0	2		"6m seine,dip nets [8 alc; 0 sk; 0 c&s]"	8	"ex. ANSP 162690"			"Location Remarks: water-muddy/ turbid;bottom-mud,leaves,detritus;current-none. See FN."	ANSP180503
"2015-09-01 10:59:28-03"	ANSP	ANSP-ICHTHYOLOGY	109074	"Callichthys subulatus"	S	Animalia	Chordata	Actinopteri	Siluriformes	Callichthyidae	Callichthys	subulatus			"[Joseph Hyrtl]"						HYR-ESSEQUI	"Joseph Hyrtl Collection"							Guyana			Essequibo.	-58.474612	4.138448										"[0 alc; 1 sk; 0 c&s]"	1	"HYR.5, U.P.402"			"Identif.Remarks: Original lists in Hyrtl-Cope Collection folder. Location Remarks: Purchased by E.D. Cope around 1865. Georef.Remarks: Polygon covers Essequibo River, coordinates placed at center of polygon"	ANSP109074
"2015-09-01 10:59:28-03"	ANSP	ANSP-ICHTHYOLOGY	16746	Cataphractus	S	Animalia	Chordata	Actinopteri	Siluriformes	Callichthyidae	Cataphractus				H.W.Fowler						0-F											"No locality data."	0	0										"[0 alc; 0 sk; 0 c&s]"					"Identif.Remarks: Spines; discarded in 1960 by J.E.Bohlke."	ANSP016746
"2015-09-01 10:59:28-03"	ANSP	ANSP-ICHTHYOLOGY	16987	"Cataphractus costatus"	S	Animalia	Chordata	Actinopteri	Siluriformes	Callichthyidae	Cataphractus	costatus			H.W.Fowler																	"No locality data."	0	0										"[0 alc; 1 sk; 0 c&s]"	1	376			"Identif.Remarks: Skin. Missing. Location Remarks: E.D. Cope collection."	ANSP016987
"2015-09-01 10:59:28-03"	ANSP	ANSP-ICHTHYOLOGY	21447	"Chaenothorax bicarinatus"	S	Animalia	Chordata	Actinopteri	Siluriformes	Callichthyidae	Chaenothorax	bicarinatus			"E.D.Cope, 1878:679"				Holotype		JO77-PA	"Prof. James Orton"	1877						Peru			"Peruvian Amazon."	0	0										"[1 alc; 0 sk; 0 c&s]"	1				"Identif.Remarks: Fowler (1915a:232) listed 21447 type. = BROCHIS SPLENDENS (Castelnau) in Nijssen & Isbrucker (1970:159). Location Remarks: E.D. Cope collection. Georef.Remarks: More information needed"	ANSP021447
"2015-09-01 10:59:29-03"	ANSP	ANSP-ICHTHYOLOGY	134478	Corydoras	S	Animalia	Chordata	Actinopteri	Siluriformes	Callichthyidae	Corydoras				"W.G.Saul, 1976"						Z134478												0	0										"[1 alc; 0 sk; 0 c&s]"	1				"Identif.Remarks: Aquarium specimen. Location Remarks: Aquarium specimen."	ANSP134478
"2015-09-01 10:59:28-03"	ANSP	ANSP-ICHTHYOLOGY	135597	Corydoras	S	Animalia	Chordata	Actinopteri	Siluriformes	Callichthyidae	Corydoras				"W.G.Saul, 1978"						V77-15	"J.E. Bohlke, W.G. Saul, E. Ferrer-Veliz & 3 boys from Las Trincheras"							Venezuela	Bolivar		"Cano Chuapo, ca 20 min. downstream from Jabillal (opposite bank) on Rio Caura."	-65.016565	7.116585										"Pro-noxfish [1 alc; 0 sk; 0 c&s]"	1				"Location Remarks: Bottom mud, debris, leaf litter,logs; water depth to 6 ft.See FN."	ANSP135597
"2015-09-01 10:59:28-03"	ANSP	ANSP-ICHTHYOLOGY	135618	Corydoras	S	Animalia	Chordata	Actinopteri	Siluriformes	Callichthyidae	Corydoras				"W.G.Saul, 1978"						V77-19	"J. E. Bohlke, W. G. Saul"							Venezuela	Bolivar		"Cano Barranca, ca 1.25 hours downstream from Jabillal (opposite bank) on Rio Caura."	-65.027703	7.116126										"Pro-nox [0 alc; 0 sk; 0 c&s]"					"Identif.Remarks: 2 specimens to KU on open exchange: 28 June 1982 (I82-66). Location Remarks: Pool ca 25 X 85 ft; bottom- mud, debris, branches;shoreline-deciduous vegetation;water depth to 6 feet. See FN."	ANSP135618
"2015-09-01 10:59:28-03"	ANSP	ANSP-ICHTHYOLOGY	135625	Corydoras	S	Animalia	Chordata	Actinopteri	Siluriformes	Callichthyidae	Corydoras				"W.G.Saul, 1978"						V77-19	"J. E. Bohlke, W. G. Saul"							Venezuela	Bolivar		"Cano Barranca, ca 1.25 hours downstream from Jabillal (opposite bank) on Rio Caura."	-65.027703	7.116126										"Pro-nox [1 alc; 0 sk; 0 c&s]"	1				"Location Remarks: Pool ca 25 X 85 ft; bottom- mud, debris, branches;shoreline-deciduous vegetation;water depth to 6 feet. See FN."	ANSP135625
"2015-09-01 10:59:28-03"	ANSP	ANSP-ICHTHYOLOGY	135626	Corydoras	S	Animalia	Chordata	Actinopteri	Siluriformes	Callichthyidae	Corydoras				"W.G.Saul, 1978"						V77-15	"J.E. Bohlke, W.G. Saul, E. Ferrer-Veliz & 3 boys from Las Trincheras"							Venezuela	Bolivar		"Cano Chuapo, ca 20 min. downstream from Jabillal (opposite bank) on Rio Caura."	-65.016565	7.116585										"Pro-noxfish [2 alc; 0 sk; 0 c&s]"	2				"Location Remarks: Bottom mud, debris, leaf litter,logs; water depth to 6 ft.See FN."	ANSP135626
"2015-09-01 10:59:28-03"	ANSP	ANSP-ICHTHYOLOGY	135636	Corydoras	S	Animalia	Chordata	Actinopteri	Siluriformes	Callichthyidae	Corydoras				"W.G.Saul, 1978"						V77-19	"J. E. Bohlke, W. G. Saul"							Venezuela	Bolivar		"Cano Barranca, ca 1.25 hours downstream from Jabillal (opposite bank) on Rio Caura."	-65.027703	7.116126										"Pro-nox [5 alc; 0 sk; 0 c&s]"	5				"Location Remarks: Pool ca 25 X 85 ft; bottom- mud, debris, branches;shoreline-deciduous vegetation;water depth to 6 feet. See FN."	ANSP135636
"2015-09-01 10:59:28-03"	ANSP	ANSP-ICHTHYOLOGY	135735	Corydoras	S	Animalia	Chordata	Actinopteri	Siluriformes	Callichthyidae	Corydoras				"W.G.Saul, 1978"						V77-14	"J.E. Bohlke, W.G. Saul"							Venezuela	Bolivar		"Rio Caura at Jabillal."	-64.850839	6.945229										"6-ft seine [1 alc; 0 sk; 0 c&s]"	1				"Location Remarks: Bottom mud, pebbles; water depth to 3 ft. See FN."	ANSP135735
"2015-09-01 10:59:28-03"	ANSP	ANSP-ICHTHYOLOGY	135736	Corydoras	S	Animalia	Chordata	Actinopteri	Siluriformes	Callichthyidae	Corydoras				"W.G.Saul, 1978"						V77-14	"J.E. Bohlke, W.G. Saul"							Venezuela	Bolivar		"Rio Caura at Jabillal."	-64.850839	6.945229										"6-ft seine [3 alc; 0 sk; 0 c&s]"	3				"Location Remarks: Bottom mud, pebbles; water depth to 3 ft. See FN."	ANSP135736
"2015-09-01 10:59:28-03"	ANSP	ANSP-ICHTHYOLOGY	135754	Corydoras	S	Animalia	Chordata	Actinopteri	Siluriformes	Callichthyidae	Corydoras				"W.G.Saul, Aug. 1978"						V77-3	"J. E. Bohlke, W.G. Saul & E. Ferrer-Veliz"							Venezuela	Bolivar		"Rio Urbana (Urbani) on Maripa-Las Trincheras road."	-64.983521	7.25743										"30-ft bag seine [1 alc; 0 sk; 0 c&s]"	1				"Location Remarks: Bottom mud, large rocks, gravel in riffles, logs; matted vegetation. See FN."	ANSP135754
"2015-09-01 10:59:28-03"	ANSP	ANSP-ICHTHYOLOGY	135876	Corydoras	S	Animalia	Chordata	Actinopteri	Siluriformes	Callichthyidae	Corydoras				"W.G.Saul, Aug. 1978"						V77-28	"J. E. Bohlke, W.G. Saul, E. Ferrer-Veliz."							Venezuela	Bolivar		"Rio Caura at Jabillal."	-64.850839	6.945229										"30-ft bag seine [3 alc; 0 sk; 0 c&s]"	3				"Location Remarks: Bottom clay, mud, pebbles. See FN."	ANSP135876
"2015-09-01 10:59:28-03"	ANSP	ANSP-ICHTHYOLOGY	135877	Corydoras	S	Animalia	Chordata	Actinopteri	Siluriformes	Callichthyidae	Corydoras				"W.G.Saul, Aug 1978"						V77-28	"J. E. Bohlke, W.G. Saul, E. Ferrer-Veliz."							Venezuela	Bolivar		"Rio Caura at Jabillal."	-64.850839	6.945229										"30-ft bag seine [0 alc; 0 sk; 0 c&s]"					"Identif.Remarks: One specimen to KU on open exchange: 28 June 1982 (I82-66). Location Remarks: Bottom clay, mud, pebbles. See FN."	ANSP135877
"2015-09-01 10:59:28-03"	ANSP	ANSP-ICHTHYOLOGY	135912	Corydoras	S	Animalia	Chordata	Actinopteri	Siluriformes	Callichthyidae	Corydoras				"W.G.Saul, Aug. 1978"						V77-4	"J.E. Bohlke, W.G. Saul, E. Ferrer-Veliz, L. Contreras."							Venezuela	Bolivar		"Mouth of small cano feeding Rio Caura 15 min downstream (via R.Caura) from hydrographic plant."	-64.525063	6.321216										"15 & 30-ft bag seine [11 alc; 0 sk; 0 c&s]"	11				"Location Remarks: Bottom sand, mud, leaf litter; water depth to 4 ft. See FN."	ANSP135912
"2015-09-01 10:59:29-03"	ANSP	ANSP-ICHTHYOLOGY	139507	Corydoras	S	Animalia	Chordata	Actinopteri	Siluriformes	Callichthyidae	Corydoras				"W.G.Saul, 1978"						V77-24	"J. E. Bohlke et al*"							Venezuela	Bolivar		"Quebrada Cuchivero (Cuchiverito), trib. of Rio Mato (right bank)."	-65.25	7										"Pro-nox [4 alc; 0 sk; 0 c&s]"	4				"Location Remarks: W.G.Saul, L.Contreras. Bottom sand, debris, logs; water depth to 1.5 ft. See FN. Georef.Remarks: The description is too vague."	ANSP139507
"2015-09-01 10:59:29-03"	ANSP	ANSP-ICHTHYOLOGY	139520	Corydoras	S	Animalia	Chordata	Actinopteri	Siluriformes	Callichthyidae	Corydoras				"W.G.Saul, 1978"						V77-24	"J. E. Bohlke et al*"							Venezuela	Bolivar		"Quebrada Cuchivero (Cuchiverito), trib. of Rio Mato (right bank)."	-65.25	7										"Pro-nox [16 alc; 0 sk; 0 c&s]"	16				"Location Remarks: W.G.Saul, L.Contreras. Bottom sand, debris, logs; water depth to 1.5 ft. See FN. Georef.Remarks: The description is too vague."	ANSP139520
"2015-09-01 10:59:28-03"	ANSP	ANSP-ICHTHYOLOGY	149059	Corydoras	S	Animalia	Chordata	Actinopteri	Siluriformes	Callichthyidae	Corydoras				"W.G.Saul, 1982"						V77-16	"J.E. Bohlke, W.G. Saul"							Venezuela	Bolivar		"Mouth of Cano Chuapo, ca 20 min. downstream from Jabillal (opposite bank) on Rio Caura."	-65.016565	7.116585										"Pro-nox [3 alc; 0 sk; 0 c&s]"	3				"Location Remarks: Water depth to 10 in; bottom mud, debris, leaf litter, sand. See FN."	ANSP149059
"2015-09-01 10:59:28-03"	ANSP	ANSP-ICHTHYOLOGY	149060	Corydoras	S	Animalia	Chordata	Actinopteri	Siluriformes	Callichthyidae	Corydoras				"W.G.Saul, 1982"						V77-16	"J.E. Bohlke, W.G. Saul"							Venezuela	Bolivar		"Mouth of Cano Chuapo, ca 20 min. downstream from Jabillal (opposite bank) on Rio Caura."	-65.016565	7.116585										"Pro-nox [12 alc; 0 sk; 3 c&s]"	15				"Location Remarks: Water depth to 10 in; bottom mud, debris, leaf litter, sand. See FN."	ANSP149060
"2015-09-01 10:59:28-03"	ANSP	ANSP-ICHTHYOLOGY	149061	Corydoras	S	Animalia	Chordata	Actinopteri	Siluriformes	Callichthyidae	Corydoras				"W.G.Saul, 1982"						V77-16	"J.E. Bohlke, W.G. Saul"							Venezuela	Bolivar		"Mouth of Cano Chuapo, ca 20 min. downstream from Jabillal (opposite bank) on Rio Caura."	-65.016565	7.116585										"Pro-nox [1 alc; 0 sk; 0 c&s]"	1				"Location Remarks: Water depth to 10 in; bottom mud, debris, leaf litter, sand. See FN."	ANSP149061
"2015-09-01 10:59:29-03"	ANSP	ANSP-ICHTHYOLOGY	158875	Corydoras	S	Animalia	Chordata	Actinopteri	Siluriformes	Callichthyidae	Corydoras										V85-32	"B. Chernoff, J. Lundberg, F. Provenzano."							Venezuela	Bolivar		"Rio Caura at Maripa ferry crossing."	-65.199255	7.41339							0	2		"noxfish, 15-ft seine [2 alc; 0 sk; 0 c&s]"	2				"Location Remarks: Bottom mud; overhanging limbs and branches along shoreline; submerged branches. See FN."	ANSP158875
"2015-09-01 10:59:29-03"	ANSP	ANSP-ICHTHYOLOGY	158876	Corydoras	S	Animalia	Chordata	Actinopteri	Siluriformes	Callichthyidae	Corydoras										V85-32	"B. Chernoff, J. Lundberg, F. Provenzano."							Venezuela	Bolivar		"Rio Caura at Maripa ferry crossing."	-65.199255	7.41339							0	2		"noxfish, 15-ft seine [1 alc; 0 sk; 0 c&s]"	1				"Location Remarks: Bottom mud; overhanging limbs and branches along shoreline; submerged branches. See FN."	ANSP158876
"2015-09-01 10:59:29-03"	ANSP	ANSP-ICHTHYOLOGY	158877	Corydoras	S	Animalia	Chordata	Actinopteri	Siluriformes	Callichthyidae	Corydoras										V85-36B	"B. Chernoff et al*"							Venezuela	Bolivar		"Rio Orocopiche below bridge at Ciudad Bolivar on Caicara - Ciudad Bolivar hwy."	-63.667586	8.051333							0	1.5		"15-ft X 6-ft seine [13 alc; 0 sk; 0 c&s]"	13				"Location Remarks: *F.Provenzano, L.Aguana. Habitat diverse with pools, rapids & riffles, also sandy bottom with small islands. See FN."	ANSP158877
